iter	RMSE
4339	0.6149681292
4340	0.6149680718
4341	0.6149680256
4342	0.6149679868
4343	0.6149679529
4344	0.614967924
4345	0.6149678176
4346	0.6149678033
4347	0.6149677214
4348	0.6149671606
4349	0.614967096
4350	0.614967075
4351	0.6149670242
4352	0.6149665344
4353	0.6149664824
4354	0.6149663218
4355	0.6149663122
4356	0.6149663112
4357	0.6149662976
4358	0.6149661142
4359	0.6149659407
4360	0.6149632424
4361	0.6149628992
4362	0.614962596
4363	0.6149621899
4364	0.6149621147
4365	0.6149620977
4366	0.6149616722
4367	0.6149614109
4368	0.6149613635
4369	0.6149613631
4370	0.6149612901
4371	0.6149612214
4372	0.6149611888
4373	0.6149610871
4374	0.6149610769
4375	0.6149608303
4376	0.6149607702
4377	0.6149607502
4378	0.6149600982
4379	0.6149600221
4380	0.614959789
4381	0.6149597253
4382	0.6149595895
4383	0.6149595441
4384	0.614958555
4385	0.6149582552
4386	0.6149577277
4387	0.6149576709
4388	0.6149576237
4389	0.6149575951
4390	0.6149575596
4391	0.614957543
4392	0.6149572133
4393	0.614957196
4394	0.6149571838
4395	0.6149570267
4396	0.6149570133
4397	0.6149570109
4398	0.6149568044
4399	0.6149566992
4400	0.6149566743
4401	0.6149562675
4402	0.6149562655
4403	0.6149562541
4404	0.6149561089
4405	0.6149560972
4406	0.6149560659
4407	0.6149560094
4408	0.6149559737
4409	0.6149559728
4410	0.614955941
4411	0.6149559282
4412	0.6149554689
4413	0.6149553637
4414	0.614955335
4415	0.6149544688
4416	0.6149543604
4417	0.6149543424
4418	0.6149543236
4419	0.6149533585
4420	0.6149532985
4421	0.6149528543
4422	0.6149527811
4423	0.6149526221
4424	0.6149521909
4425	0.6149521886
4426	0.6149520517
4427	0.6149520169
4428	0.6149518897
4429	0.6149513654
4430	0.6149512282
4431	0.6149512268
4432	0.6149511694
4433	0.6149511611
4434	0.6149504388
4435	0.6149504135
4436	0.6149503188
4437	0.6149502453
4438	0.6149501418
4439	0.6149501415
4440	0.6149501207
4441	0.6149497878
4442	0.6149497619
4443	0.614949682
4444	0.6149495142
4445	0.6149493972
4446	0.6149492607
4447	0.6149491557
4448	0.6149491511
4449	0.6149490486
4450	0.614948959
4451	0.614948902
4452	0.6149487764
4453	0.6149487133
4454	0.6149487013
4455	0.6149485608
4456	0.6149485438
4457	0.614948522
4458	0.6149485187
4459	0.6149484691
4460	0.6149483827
4461	0.614945455
4462	0.6149453373
4463	0.6149453258
4464	0.6149451586
4465	0.6149448879
4466	0.6149448535
4467	0.6149448138
4468	0.6149446992
4469	0.6149446202
4470	0.6149446079
4471	0.6149445442
4472	0.6149443419
4473	0.6149442811
4474	0.6149442526
4475	0.614944247
4476	0.614944002
4477	0.6149438602
4478	0.6149437788
4479	0.6149437622
4480	0.6149436614
4481	0.6149436003
4482	0.614943592
4483	0.6149435893
4484	0.6149435854
4485	0.6149435332
4486	0.6149435185
4487	0.614943489
4488	0.6149434625
4489	0.6149434177
4490	0.6149429521
4491	0.6149429058
4492	0.6149428883
4493	0.6149428621
4494	0.6149426147
4495	0.6149426147
4496	0.6149425905
4497	0.6149425905
4498	0.61494259
4499	0.6149425319
4500	0.6149424021
4501	0.6149423289
4502	0.6149422865
4503	0.6149419134
4504	0.6149418607
4505	0.6149415193
4506	0.6149415013
4507	0.6149407469
4508	0.6149406278
4509	0.6149405769
4510	0.6149394907
4511	0.6149394841
4512	0.6149394355
4513	0.6149394355
4514	0.6149393196
4515	0.6149393075
4516	0.6149392876
4517	0.6149392196
4518	0.6149385629
4519	0.6149380839
4520	0.6149376578
4521	0.6149373485
4522	0.6149371979
4523	0.6149371909
4524	0.6149365892
4525	0.6149362067
4526	0.6149358119
4527	0.614935784
4528	0.6149357664
4529	0.614935667
4530	0.614935661
4531	0.6149356376
4532	0.6149352674
4533	0.6149352598
4534	0.6149352594
4535	0.6149352371
4536	0.6149344451
4537	0.6149344372
4538	0.6149344215
4539	0.6149342572
4540	0.6149338956
4541	0.6149338813
4542	0.614933874
4543	0.6149338311
4544	0.6149337772
4545	0.6149337716
4546	0.6149337687
4547	0.6149337457
4548	0.6149337324
4549	0.6149332637
4550	0.6149332146
4551	0.6149332084
4552	0.6149331361
4553	0.6149330766
4554	0.6149329497
4555	0.6149323661
4556	0.6149322674
4557	0.6149321809
4558	0.6149321579
4559	0.6149320317
4560	0.6149318606
4561	0.6149318582
4562	0.6149315474
4563	0.614931539
4564	0.6149314278
4565	0.6149313939
4566	0.6149313285
4567	0.6149312674
4568	0.6149312153
4569	0.6149311858
4570	0.6149311373
4571	0.6149311007
4572	0.6149310368
4573	0.614930954
4574	0.6149309533
4575	0.6149308363
4576	0.6149307934
4577	0.6149307845
4578	0.6149307154
4579	0.6149307046
4580	0.6149305852
4581	0.6149304715
4582	0.6149300351
4583	0.6149299802
4584	0.6149298995
4585	0.6149298512
4586	0.6149296868
4587	0.6149296387
4588	0.6149295367
4589	0.6149294536
4590	0.614929424
4591	0.6149293769
4592	0.6149288817
4593	0.6149288614
4594	0.6149288352
4595	0.6149286988
4596	0.6149286778
4597	0.6149283083
4598	0.6149278491
4599	0.6149278404
4600	0.6149278383
4601	0.6149277786
4602	0.6149274582
4603	0.6149273724
4604	0.61492706
4605	0.6149269575
4606	0.6149269281
4607	0.6149266342
4608	0.6149260449
4609	0.6149252857
4610	0.6149247709
4611	0.6149247709
4612	0.6149246961
4613	0.6149246501
4614	0.6149244893
4615	0.6149244228
4616	0.6149244014
4617	0.6149241659
4618	0.6149241486
4619	0.6149240952
4620	0.6149240525
4621	0.6149224328
4622	0.614922432
4623	0.6149223865
4624	0.6149219215
4625	0.6149218699
4626	0.6149218671
4627	0.6149215858
4628	0.6149215156
4629	0.6149209277
4630	0.6149208739
4631	0.6149208547
4632	0.6149208424
4633	0.6149207623
4634	0.6149204179
4635	0.6149201674
4636	0.6149200376
4637	0.6149200372
4638	0.6149199604
4639	0.6149198615
4640	0.61491959
4641	0.6149195302
4642	0.6149183639
4643	0.6149180568
4644	0.6149179882
4645	0.6149177737
4646	0.6149176564
4647	0.614917278
4648	0.6149170703
4649	0.6149170626
4650	0.6149170497
4651	0.6149168659
4652	0.6149168276
4653	0.6149166315
4654	0.6149164634
4655	0.6149161754
4656	0.6149161444
4657	0.6149158546
4658	0.6149158489
4659	0.6149158067
4660	0.614915645
4661	0.6149156445
4662	0.6149155074
4663	0.6149155038
4664	0.6149154914
4665	0.6149153347
4666	0.6149152938
4667	0.6149152438
4668	0.6149151825
4669	0.614915067
4670	0.614914923
4671	0.6149147604
4672	0.6149144614
4673	0.6149144578
4674	0.6149144577
4675	0.6149144513
4676	0.6149144499
4677	0.614914303
4678	0.6149143024
4679	0.6149140565
4680	0.6149140526
4681	0.6149135241
4682	0.6149134752
4683	0.6149126677
4684	0.6149124163
4685	0.6149123807
4686	0.6149119564
4687	0.6149116424
4688	0.6149114821
4689	0.6149114763
4690	0.6149113099
4691	0.6149112932
4692	0.6149112904
4693	0.6149112422
4694	0.6149112003
4695	0.6149107651
4696	0.6149107279
4697	0.6149106355
4698	0.6149106326
4699	0.6149106237
4700	0.6149106223
4701	0.6149105853
4702	0.6149104198
4703	0.614910419
4704	0.6149103758
4705	0.6149103233
4706	0.6149102853
4707	0.6149102842
4708	0.6149102761
4709	0.6149099931
4710	0.6149099499
4711	0.6149099281
4712	0.6149098065
4713	0.6149097521
4714	0.6149097346
4715	0.6149093036
4716	0.6149085805
4717	0.6149084831
4718	0.6149084761
4719	0.6149084142
4720	0.6149079847
4721	0.6149079523
4722	0.6149078
4723	0.6149072616
4724	0.6149070004
4725	0.6149069886
4726	0.6149068888
4727	0.614906768
4728	0.6149067451
4729	0.6149067191
4730	0.6149066962
4731	0.6149065013
4732	0.6149064736
4733	0.6149064167
4734	0.6149063591
4735	0.6149062883
4736	0.6149062618
4737	0.6149062073
4738	0.6149057669
4739	0.6149055374
4740	0.6149054242
4741	0.614905381
4742	0.6149053486
4743	0.6149053205
4744	0.6149053002
4745	0.6149052927
4746	0.6149052688
4747	0.6149045514
4748	0.6149041941
4749	0.6149038702
4750	0.614903859
4751	0.6149038333
4752	0.6149038016
4753	0.6149036224
4754	0.6149035704
4755	0.6149035627
4756	0.6149034988
4757	0.6149034801
4758	0.6149034336
4759	0.6149034237
4760	0.6149034044
4761	0.6149034044
4762	0.6149031565
4763	0.6149031205
4764	0.6149021572
4765	0.6149021142
4766	0.6149021052
4767	0.6149020917
4768	0.6149020833
4769	0.6149015669
4770	0.614901523
4771	0.6149015059
4772	0.614901503
4773	0.6149013667
4774	0.6149005659
4775	0.6149005659
4776	0.6149003158
4777	0.6149002825
4778	0.6149001861
4779	0.6149001424
4780	0.614898214
4781	0.6148982014
4782	0.6148981627
4783	0.6148981236
4784	0.6148981175
4785	0.6148981076
4786	0.6148980889
4787	0.6148978454
4788	0.6148978425
4789	0.6148976694
4790	0.6148976592
4791	0.6148976561
4792	0.6148976366
4793	0.6148975509
4794	0.6148973301
4795	0.6148973301
4796	0.6148973074
4797	0.6148973013
4798	0.6148972667
4799	0.6148972629
4800	0.6148971617
4801	0.6148970127
4802	0.6148969944
4803	0.6148969372
4804	0.6148965674
4805	0.614895746
4806	0.6148957345
4807	0.614895717
4808	0.6148957116
4809	0.6148955115
4810	0.6148954485
4811	0.6148954137
4812	0.6148954096
4813	0.614895389
4814	0.6148953552
4815	0.6148952737
4816	0.6148952731
4817	0.6148952629
4818	0.6148952573
4819	0.6148952233
4820	0.6148952233
4821	0.6148952233
4822	0.6148952233
4823	0.6148952132
4824	0.6148951836
4825	0.6148950538
4826	0.6148950479
4827	0.6148949935
4828	0.6148949205
4829	0.6148949003
4830	0.6148948963
4831	0.6148948624
4832	0.6148948541
4833	0.6148946458
4834	0.6148945521
4835	0.6148944502
4836	0.61489442
4837	0.6148941462
4838	0.6148940403
4839	0.6148938649
4840	0.614893847
4841	0.614893833
4842	0.6148928279
4843	0.614892613
4844	0.6148923392
4845	0.6148922626
4846	0.6148922602
4847	0.6148922158
4848	0.6148921882
4849	0.614891978
4850	0.6148919754
4851	0.6148919585
4852	0.614891643
4853	0.614891582
4854	0.6148915806
4855	0.6148915738
4856	0.61489157
4857	0.6148911804
4858	0.6148908432
4859	0.6148908106
4860	0.6148907702
4861	0.6148907158
4862	0.6148906727
4863	0.6148906564
4864	0.6148906302
4865	0.614890629
4866	0.6148905252
4867	0.6148905036
4868	0.6148904887
4869	0.6148903313
4870	0.6148903268
4871	0.6148902089
4872	0.6148901969
4873	0.614889987
4874	0.614889974
4875	0.6148898884
4876	0.6148898411
4877	0.6148898336
4878	0.6148898203
4879	0.6148897681
4880	0.6148897575
4881	0.6148896987
4882	0.6148896978
4883	0.6148896865
4884	0.6148896861
4885	0.6148894935
4886	0.6148894888
4887	0.6148894776
4888	0.6148894722
4889	0.6148894644
4890	0.6148893724
4891	0.6148893594
4892	0.6148889573
4893	0.6148889115
4894	0.6148889002
4895	0.6148888445
4896	0.6148888405
4897	0.6148886455
4898	0.6148886072
4899	0.614888593
4900	0.6148885463
4901	0.6148885463
4902	0.6148879935
4903	0.6148879888
4904	0.6148879544
4905	0.614887853
4906	0.6148878345
4907	0.6148878254
4908	0.6148877585
4909	0.6148876794
4910	0.6148876284
4911	0.6148865577
4912	0.6148864463
4913	0.6148860959
4914	0.6148857919
4915	0.614885616
4916	0.6148854673
4917	0.6148854597
4918	0.614885412
4919	0.6148852887
4920	0.6148852257
4921	0.6148851648
4922	0.6148851017
4923	0.6148849817
4924	0.6148847376
4925	0.6148847171
4926	0.6148846554
4927	0.6148845948
4928	0.614884226
4929	0.6148841328
4930	0.6148840891
4931	0.6148838531
4932	0.6148838373
4933	0.6148838321
4934	0.6148838165
4935	0.6148835845
4936	0.6148834759
4937	0.6148834389
4938	0.6148829426
4939	0.6148829031
4940	0.614882891
4941	0.6148826513
4942	0.6148824972
4943	0.6148824673
4944	0.6148824569
4945	0.6148824567
4946	0.6148824567
4947	0.6148823826
4948	0.6148822537
4949	0.6148822288
4950	0.6148822087
4951	0.6148821677
4952	0.614882027
4953	0.6148820128
4954	0.6148816883
4955	0.6148815521
4956	0.6148815202
4957	0.6148809178
4958	0.6148807787
4959	0.6148804487
4960	0.6148797193
4961	0.6148797117
4962	0.6148796981
4963	0.6148793332
4964	0.6148787611
4965	0.6148787459
4966	0.6148786545
4967	0.6148784651
4968	0.614878326
4969	0.6148783237
4970	0.6148782286
4971	0.6148782132
4972	0.6148781154
4973	0.6148781054
4974	0.6148780814
4975	0.6148780328
4976	0.6148767203
4977	0.6148765658
4978	0.614876399
4979	0.6148760689
4980	0.6148760322
4981	0.6148758745
4982	0.6148758309
4983	0.6148758242
4984	0.6148757242
4985	0.6148756111
4986	0.6148755944
4987	0.6148755851
4988	0.6148755851
4989	0.6148753026
4990	0.6148752732
4991	0.6148751874
4992	0.6148751522
4993	0.6148751503
4994	0.6148751415
4995	0.6148749557
4996	0.6148748434
4997	0.6148746194
4998	0.6148746174
4999	0.6148746037
5000	0.6148742872
5001	0.6148742501
5002	0.6148739744
5003	0.6148739691
5004	0.6148739569
5005	0.614873953
5006	0.6148730906
5007	0.6148730797
5008	0.6148730797
5009	0.6148730248
5010	0.6148729154
5011	0.6148728535
5012	0.6148728187
5013	0.6148727044
5014	0.6148722295
5015	0.6148722252
5016	0.6148722145
5017	0.6148721426
5018	0.6148721188
5019	0.6148720581
5020	0.6148720309
5021	0.6148719441
5022	0.6148719387
5023	0.6148708754
5024	0.614870844
5025	0.6148708392
5026	0.6148708289
5027	0.6148707589
5028	0.6148706916
5029	0.6148706424
5030	0.6148705596
5031	0.6148705528
5032	0.6148705338
5033	0.6148705296
5034	0.6148704885
5035	0.6148702832
5036	0.6148702571
5037	0.6148702444
5038	0.6148701973
5039	0.614870043
5040	0.6148700378
5041	0.6148699704
5042	0.6148697992
5043	0.6148697017
5044	0.6148696711
5045	0.6148694893
5046	0.6148691666
5047	0.614869062
5048	0.6148690032
5049	0.6148689129
5050	0.6148688497
5051	0.6148688306
5052	0.6148686131
5053	0.6148678263
5054	0.6148677656
5055	0.6148677543
5056	0.6148677503
5057	0.6148677315
5058	0.6148677117
5059	0.6148676735
5060	0.6148676091
5061	0.6148675991
5062	0.6148675714
5063	0.614867416
5064	0.6148673975
5065	0.6148671586
5066	0.6148671415
5067	0.6148671342
5068	0.6148670413
5069	0.6148670027
5070	0.614866996
5071	0.6148663417
5072	0.6148661979
5073	0.6148661821
5074	0.6148661365
5075	0.6148660594
5076	0.6148660186
5077	0.6148657944
5078	0.6148655611
5079	0.614865559
5080	0.6148652937
5081	0.6148651996
5082	0.6148647783
5083	0.6148647653
5084	0.6148647348
5085	0.614864064
5086	0.614864051
5087	0.6148639666
5088	0.614863417
5089	0.6148634103
5090	0.6148634045
5091	0.6148633796
5092	0.6148633773
5093	0.6148633765
5094	0.6148633551
5095	0.6148633184
5096	0.6148631799
5097	0.6148631459
5098	0.6148631051
5099	0.6148629549
5100	0.6148628379
5101	0.6148626852
5102	0.6148626445
5103	0.6148626361
5104	0.6148626025
5105	0.6148626018
5106	0.6148625633
5107	0.6148625412
5108	0.6148624206
5109	0.6148624105
5110	0.6148622102
5111	0.6148622007
5112	0.6148621542
5113	0.6148619152
5114	0.6148618979
5115	0.6148618805
5116	0.6148618764
5117	0.6148618394
5118	0.6148618303
5119	0.6148618168
5120	0.6148618168
5121	0.6148618084
5122	0.6148618084
5123	0.6148617842
5124	0.6148617298
5125	0.6148617298
5126	0.6148615811
5127	0.6148615616
5128	0.6148615305
5129	0.6148614926
5130	0.6148614509
5131	0.6148614303
5132	0.6148611129
5133	0.6148610492
5134	0.6148610439
5135	0.6148609993
5136	0.6148609739
5137	0.6148609565
5138	0.6148609033
5139	0.6148608828
5140	0.6148608754
5141	0.614860855
5142	0.6148608543
5143	0.6148608523
5144	0.6148607188
5145	0.6148595116
5146	0.6148595029
5147	0.6148594796
5148	0.6148594794
5149	0.6148594729
5150	0.6148594683
5151	0.6148593437
5152	0.6148591971
5153	0.614859195
5154	0.6148591932
5155	0.6148590673
5156	0.6148590646
5157	0.6148590218
5158	0.6148589744
5159	0.6148589729
5160	0.6148581422
5161	0.6148581002
5162	0.6148580947
5163	0.6148579371
5164	0.6148574873
5165	0.6148574453
5166	0.6148574371
5167	0.614857261
5168	0.6148570576
5169	0.614857023
5170	0.61485678
5171	0.6148566068
5172	0.6148565732
5173	0.614856364
5174	0.6148563563
5175	0.6148562551
5176	0.614856228
5177	0.6148561564
5178	0.6148561334
5179	0.6148560284
5180	0.6148559843
5181	0.6148559752
5182	0.6148559215
5183	0.614855917
5184	0.6148558498
5185	0.614855849
5186	0.614855794
5187	0.6148557481
5188	0.6148557401
5189	0.6148556391
5190	0.6148554495
5191	0.6148554449
5192	0.6148554365
5193	0.6148554359
5194	0.6148554255
5195	0.6148549735
5196	0.6148549586
5197	0.6148549031
5198	0.6148546943
5199	0.6148546775
5200	0.6148546711
5201	0.6148546226
5202	0.614854566
5203	0.6148545577
5204	0.6148543032
5205	0.6148542822
5206	0.6148542781
5207	0.6148542312
5208	0.6148542215
5209	0.6148541553
5210	0.6148541246
5211	0.6148541232
5212	0.6148540803
5213	0.614853906
5214	0.6148539056
5215	0.6148538792
5216	0.6148538399
5217	0.614853826
5218	0.6148534636
5219	0.6148533877
5220	0.6148533089
5221	0.6148532712
5222	0.6148523091
5223	0.614852308
5224	0.6148522165
5225	0.6148522165
5226	0.6148520492
5227	0.6148518797
5228	0.6148517586
5229	0.6148516226
5230	0.6148515352
5231	0.614851529
5232	0.6148511566
5233	0.614851156
5234	0.6148508232
5235	0.6148506417
5236	0.6148505295
5237	0.6148505045
5238	0.6148504706
5239	0.6148502919
5240	0.6148501649
5241	0.6148501088
5242	0.6148497477
5243	0.6148496935
5244	0.6148496896
5245	0.6148496671
5246	0.6148496514
5247	0.6148490812
5248	0.6148488139
5249	0.6148488119
5250	0.6148487687
5251	0.6148487669
5252	0.6148487402
5253	0.6148480631
5254	0.6148474153
5255	0.6148473997
5256	0.6148473969
5257	0.6148473964
5258	0.614847017
5259	0.6148469808
5260	0.6148468985
5261	0.6148468694
5262	0.6148468594
5263	0.6148468345
5264	0.6148468141
5265	0.6148468049
5266	0.6148468039
5267	0.614846776
5268	0.6148465751
5269	0.6148465534
5270	0.6148463497
5271	0.6148463396
5272	0.6148460134
5273	0.6148457945
5274	0.6148457567
5275	0.6148454622
5276	0.6148454041
5277	0.614845283
5278	0.6148452374
5279	0.6148452058
5280	0.6148450954
5281	0.6148450903
5282	0.6148450732
5283	0.6148450605
5284	0.6148450217
5285	0.6148449908
5286	0.6148449749
5287	0.6148448506
5288	0.6148448111
5289	0.6148446753
5290	0.6148446745
5291	0.6148446444
5292	0.6148446295
5293	0.6148445835
5294	0.614844547
5295	0.6148445299
5296	0.6148445106
5297	0.6148443272
5298	0.6148442606
5299	0.6148442415
5300	0.6148442288
5301	0.6148442037
5302	0.6148440273
5303	0.6148440031
5304	0.6148439348
5305	0.6148439318
5306	0.6148439297
5307	0.614843905
5308	0.6148438875
5309	0.6148438391
5310	0.6148436416
5311	0.614843576
5312	0.6148435534
5313	0.6148434683
5314	0.6148430899
5315	0.6148430671
5316	0.6148430254
5317	0.614842923
5318	0.6148429004
5319	0.6148429004
5320	0.6148428688
5321	0.6148427249
5322	0.6148422201
5323	0.6148421889
5324	0.614841818
5325	0.614841802
5326	0.6148417802
5327	0.6148416711
5328	0.6148416398
5329	0.6148412245
5330	0.6148412146
5331	0.6148410866
5332	0.6148410866
5333	0.6148410119
5334	0.6148409303
5335	0.6148408704
5336	0.6148407449
5337	0.6148407403
5338	0.6148407362
5339	0.6148407255
5340	0.6148406759
5341	0.6148391529
5342	0.6148391526
5343	0.6148390626
5344	0.6148390413
5345	0.614838572
5346	0.61483854
5347	0.6148385316
5348	0.6148385053
5349	0.6148378197
5350	0.6148377321
5351	0.6148377211
5352	0.6148376957
5353	0.6148376921
5354	0.6148374873
5355	0.6148345812
5356	0.6148343135
5357	0.6148343097
5358	0.61483421
5359	0.6148338545
5360	0.6148338494
5361	0.6148338411
5362	0.6148338373
5363	0.6148333019
5364	0.6148332767
5365	0.614833198
5366	0.6148331921
5367	0.6148331405
5368	0.6148330929
5369	0.6148330843
5370	0.6148330245
5371	0.6148330031
5372	0.6148329661
5373	0.6148329658
5374	0.6148329096
5375	0.6148329053
5376	0.6148328126
5377	0.6148328094
5378	0.6148328064
5379	0.6148328064
5380	0.6148328064
5381	0.614832765
5382	0.6148326925
5383	0.6148325131
5384	0.6148323935
5385	0.6148323495
5386	0.6148321278
5387	0.6148321154
5388	0.6148320875
5389	0.6148314055
5390	0.614831232
5391	0.6148310103
5392	0.6148309762
5393	0.6148309331
5394	0.6148308331
5395	0.6148307728
5396	0.6148307215
5397	0.614830679
5398	0.6148306771
5399	0.6148306692
5400	0.6148306013
5401	0.6148305995
5402	0.614830521
5403	0.6148304703
5404	0.6148304652
5405	0.614830465
5406	0.6148304614
5407	0.6148304614
5408	0.6148304523
5409	0.6148304191
5410	0.6148304161
5411	0.6148303636
5412	0.6148303595
5413	0.6148301878
5414	0.6148301857
5415	0.6148301765
5416	0.6148299374
5417	0.6148298379
5418	0.6148295317
5419	0.61482953
5420	0.6148294932
5421	0.6148294909
5422	0.6148289855
5423	0.6148289161
5424	0.6148289048
5425	0.6148289007
5426	0.6148288832
5427	0.6148288788
5428	0.6148287484
5429	0.6148287174
5430	0.6148285557
5431	0.6148285497
5432	0.614828507
5433	0.6148285064
5434	0.6148284691
5435	0.6148284555
5436	0.6148284547
5437	0.614828436
5438	0.6148284277
5439	0.6148282682
5440	0.614828268
5441	0.6148282613
5442	0.614828211
5443	0.6148282075
5444	0.6148282073
5445	0.6148280883
5446	0.6148276091
5447	0.6148276073
5448	0.6148274663
5449	0.6148274608
5450	0.6148274117
5451	0.6148272606
5452	0.6148270443
5453	0.6148269954
5454	0.6148269644
5455	0.6148269113
5456	0.6148264954
5457	0.6148264326
5458	0.6148260469
5459	0.6148260386
5460	0.6148260067
5461	0.6148259971
5462	0.614825873
5463	0.6148258276
5464	0.6148258262
5465	0.614825825
5466	0.6148255672
5467	0.6148249435
5468	0.6148249292
5469	0.6148248904
5470	0.6148246813
5471	0.6148246813
5472	0.614824658
5473	0.6148246405
5474	0.6148246394
5475	0.6148246368
5476	0.6148246338
5477	0.6148246139
5478	0.6148246051
5479	0.6148246047
5480	0.6148245925
5481	0.6148245892
5482	0.6148245542
5483	0.6148245499
5484	0.6148245007
5485	0.6148244285
5486	0.6148240897
5487	0.614823984
5488	0.6148238855
5489	0.6148238845
5490	0.6148238193
5491	0.6148238076
5492	0.6148237587
5493	0.6148236942
5494	0.6148235013
5495	0.6148234988
5496	0.6148234816
5497	0.6148232183
5498	0.61482312
5499	0.614823118
5500	0.6148231122
5501	0.6148231116
5502	0.6148228941
5503	0.6148228609
5504	0.6148228143
5505	0.6148227032
5506	0.614822635
5507	0.6148226259
5508	0.6148225769
5509	0.614822574
5510	0.6148224814
5511	0.614822464
5512	0.6148224633
5513	0.6148224542
5514	0.6148223238
5515	0.6148222218
5516	0.6148219875
5517	0.6148219795
5518	0.6148217413
5519	0.6148217279
5520	0.6148217265
5521	0.6148214519
5522	0.6148213954
5523	0.6148210101
5524	0.6148209776
5525	0.6148208306
5526	0.614820616
5527	0.6148206153
5528	0.6148205927
5529	0.6148205846
5530	0.6148205247
5531	0.6148205221
5532	0.6148205184
5533	0.6148205149
5534	0.6148201629
5535	0.6148200185
5536	0.6148200171
5537	0.6148200096
5538	0.6148190008
5539	0.6148189942
5540	0.6148188729
5541	0.6148187354
5542	0.6148187262
5543	0.6148187125
5544	0.6148186588
5545	0.6148186562
5546	0.614818645
5547	0.6148178037
5548	0.6148177097
5549	0.6148168751
5550	0.6148168724
5551	0.6148164602
5552	0.6148164477
5553	0.6148164429
5554	0.6148162425
5555	0.6148162284
5556	0.614816214
5557	0.6148160606
5558	0.6148160291
5559	0.6148160042
5560	0.6148159589
5561	0.6148159491
5562	0.6148159198
5563	0.6148158514
5564	0.6148156594
5565	0.6148156551
5566	0.6148155787
5567	0.6148155122
5568	0.6148155122
5569	0.6148154358
5570	0.6148154285
5571	0.6148154018
5572	0.6148153991
5573	0.6148153784
5574	0.6148153625
5575	0.6148151788
5576	0.6148148628
5577	0.6148145372
5578	0.6148143534
5579	0.614814321
5580	0.6148140037
5581	0.6148139333
5582	0.614813867
5583	0.6148138637
5584	0.6148138373
5585	0.6148132873
5586	0.6148132095
5587	0.6148132047
5588	0.6148132047
5589	0.6148132022
5590	0.6148129339
5591	0.6148129312
5592	0.6148129121
5593	0.6148128173
5594	0.6148128066
5595	0.6148123582
5596	0.6148123449
5597	0.6148123389
5598	0.6148122428
5599	0.6148121898
5600	0.6148121076
5601	0.614811994
5602	0.614811964
5603	0.6148119443
5604	0.6148119238
5605	0.6148113429
5606	0.6148113349
5607	0.6148113141
5608	0.6148112944
5609	0.6148109828
5610	0.6148109726
5611	0.6148109255
5612	0.6148109186
5613	0.6148108793
5614	0.6148108521
5615	0.6148108487
5616	0.6148108471
5617	0.6148108176
5618	0.6148107864
5619	0.6148107835
5620	0.6148107757
5621	0.6148107686
5622	0.6148106178
5623	0.6148105672
5624	0.614810559
5625	0.6148105449
5626	0.6148105433
5627	0.6148104932
5628	0.6148104906
5629	0.614810338
5630	0.6148103356
5631	0.6148103274
5632	0.6148101626
5633	0.6148101626
5634	0.6148101618
5635	0.6148101505
5636	0.6148097926
5637	0.6148097923
5638	0.6148097816
5639	0.6148097273
5640	0.6148097269
5641	0.6148096953
5642	0.6148096878
5643	0.6148096103
5644	0.6148095697
5645	0.614809549
5646	0.6148095297
5647	0.6148094961
5648	0.6148094369
5649	0.614809356
5650	0.6148093168
5651	0.6148093104
5652	0.6148093044
5653	0.6148092952
5654	0.6148090941
5655	0.6148085879
5656	0.6148085868
5657	0.6148085137
5658	0.6148085123
5659	0.6148084981
5660	0.6148084851
5661	0.6148084841
5662	0.6148083654
5663	0.6148083573
5664	0.6148083464
5665	0.6148083409
5666	0.6148083005
5667	0.6148082964
5668	0.6148082484
5669	0.6148076986
5670	0.6148076654
5671	0.6148075984
5672	0.6148075608
5673	0.6148075598
5674	0.6148075304
5675	0.6148075216
5676	0.6148072488
5677	0.614807244
5678	0.6148072212
5679	0.6148072104
5680	0.6148066214
5681	0.6148066192
5682	0.6148066156
5683	0.6148066111
5684	0.6148065574
5685	0.6148064619
5686	0.6148064588
5687	0.6148063487
5688	0.6148063478
5689	0.6148063385
5690	0.6148063161
5691	0.6148062988
5692	0.6148062917
5693	0.6148062489
5694	0.614805845
5695	0.614805818
5696	0.614805808
5697	0.6148058055
5698	0.6148057906
5699	0.6148057788
5700	0.6148057655
5701	0.6148055545
5702	0.6148055
5703	0.6148054714
5704	0.6148054478
5705	0.6148054237
5706	0.6148053981
5707	0.6148053487
5708	0.614805264
5709	0.6148050261
5710	0.6148048654
5711	0.6148045218
5712	0.6148045112
5713	0.6148045016
5714	0.6148044958
5715	0.6148042864
5716	0.6148042855
5717	0.6148042806
5718	0.6148042793
5719	0.6148042096
5720	0.6148041773
5721	0.6148041735
5722	0.6148040463
5723	0.6148040448
5724	0.6148039915
5725	0.6148039416
5726	0.6148039095
5727	0.6148035735
5728	0.614803572
5729	0.6148034417
5730	0.6148034296
5731	0.6148034078
5732	0.614803254
5733	0.6148030722
5734	0.6148030696
5735	0.6148030522
5736	0.6148019948
5737	0.6148019948
5738	0.6148019565
5739	0.6148016958
5740	0.6148016211
5741	0.6148015837
5742	0.6148009946
5743	0.6148009907
5744	0.6148009791
5745	0.614800965
5746	0.6148006556
5747	0.6148004976
5748	0.6148004777
5749	0.6148004209
5750	0.6148003822
5751	0.6148003696
